subj_id,item_id,cond,gender,Y
16,4,0.5,female,1205.8446690694939
16,5,-0.5,female,864.0879958122761
16,6,0.5,female,937.55819398639
16,7,-0.5,female,678.3606082081315
16,8,0.5,female,790.4342433249661
16,9,-0.5,female,518.7566000543669
16,10,0.5,female,772.0137580102022
16,11,-0.5,female,1110.4917489647837
16,12,0.5,female,1122.6915442579736
16,13,-0.5,female,1122.924458460054
16,14,0.5,female,1274.7363760239323
16,15,-0.5,female,672.685532674503
16,16,0.5,female,1002.798087475643
16,17,-0.5,female,985.3267388032558
16,18,0.5,female,955.6531068292826
16,19,-0.5,female,851.3219233517793
16,20,0.5,female,1257.0857312511857
16,21,-0.5,female,621.9713092456465
16,22,0.5,female,661.768978386998
16,23,-0.5,female,788.8078470583425
16,24,0.5,female,1213.9875942533847
16,25,-0.5,female,686.2062147454068
16,26,0.5,female,1083.8442636604848
16,27,-0.5,female,913.4869912265608
16,28,0.5,female,814.2580834386157
16,29,-0.5,female,1202.8087763257117
16,30,0.5,female,799.3893926474287
16,31,-0.5,female,1121.7663933433078
16,32,0.5,female,911.1127512137452
16,33,-0.5,female,1068.2174773400525
16,34,0.5,female,1236.5931770829056
16,35,-0.5,female,800.952113057202
16,36,0.5,female,1231.856987289016
16,37,-0.5,female,454.7663505556392
16,38,0.5,female,1107.888713140114
16,39,-0.5,female,836.9267387692449
16,40,0.5,female,717.3243856076965
16,41,-0.5,female,674.3911965916424
16,42,0.5,female,1032.4752931121598
16,43,-0.5,female,893.0998545166409
16,44,0.5,female,1354.967617472259
16,45,-0.5,female,753.9578916214211
16,46,0.5,female,816.9160148780992
16,47,-0.5,female,1076.4835834261414
16,48,0.5,female,812.0810311629782
16,49,-0.5,female,1028.8704941514786
16,50,0.5,female,925.551713128061
17,1,-0.5,male,475.07977535240275
17,2,0.5,male,555.3765406422501
17,3,-0.5,male,648.9509543611908
17,4,0.5,male,918.6588465009983
17,5,-0.5,male,875.1932580711517
17,6,0.5,male,538.4704770355717
17,7,-0.5,male,665.9253504736118
17,8,0.5,male,919.6290903851708
17,9,-0.5,male,1249.0070123009225
17,10,0.5,male,929.2005587546689
17,11,-0.5,male,819.8946720572019
17,12,0.5,male,805.4773274500249
17,13,-0.5,male,1078.0757770218122
17,14,0.5,male,798.242364965219
17,15,-0.5,male,711.4040085132252
17,16,0.5,male,411.765543306153
17,17,-0.5,male,1121.9284055053836
17,18,0.5,male,1039.8514454557042
17,19,-0.5,male,858.6181503167757
17,20,0.5,male,1023.7315151902679
17,21,-0.5,male,980.7249115507307
17,22,0.5,male,748.2925435307635
17,23,-0.5,male,578.341330069351
17,24,0.5,male,746.5087637776203
17,25,-0.5,male,1072.8064461871884
17,26,0.5,male,663.9564420378761
17,27,-0.5,male,753.1400535484366
17,28,0.5,male,595.3870439442115
17,29,-0.5,male,686.5102311736326
17,30,0.5,male,347.51366926364835
17,31,-0.5,male,1018.8528874925355
17,32,0.5,male,680.2523015264258
17,33,-0.5,male,637.0388747787341
17,34,0.5,male,1066.6855142383943
17,35,-0.5,male,1018.6642905879614
17,36,0.5,male,757.1719991763264
17,37,-0.5,male,394.052519664875
17,38,0.5,male,947.4924870457758
17,39,-0.5,male,756.6703351476551
17,40,0.5,male,1033.9415736851647
17,41,-0.5,male,899.0582660065934
17,42,0.5,male,877.1939024376858
17,43,-0.5,male,752.9603391012652
17,44,0.5,male,1385.4686943228255
17,45,-0.5,male,652.6405421169862
17,46,0.5,male,1016.5095843537746
17,47,-0.5,male,1065.9451486920407
17,48,0.5,male,693.6564351663687
17,49,-0.5,male,738.2455881451174
17,50,0.5,male,722.3466271916254
18,1,-0.5,female,758.3401053131647
18,2,0.5,female,634.2545630609333
18,3,-0.5,female,595.8390434200534
18,4,0.5,female,934.5942182108074
18,5,-0.5,female,512.060039907415
18,6,0.5,female,306.03513170389226
18,7,-0.5,female,736.3510247291547
18,8,0.5,female,981.4651257860182
18,9,-0.5,female,755.8261103151634
18,10,0.5,female,453.33760644023994
18,11,-0.5,female,976.8226609804188
18,12,0.5,female,515.8184802758262
18,13,-0.5,female,618.6157206851615
18,14,0.5,female,896.0330517056166
18,15,-0.5,female,181.84226428668353
18,16,0.5,female,648.8150507374843
18,17,-0.5,female,692.0430673658194
18,18,0.5,female,852.296432399773
18,19,-0.5,female,860.8210564803668
18,20,0.5,female,816.9958811272594
18,21,-0.5,female,426.99423508966896
18,22,0.5,female,852.2246984901676
18,23,-0.5,female,521.2315800034227
18,24,0.5,female,1094.9233909863217
18,25,-0.5,female,502.51418006432345
18,26,0.5,female,785.0540621541004
18,27,-0.5,female,845.0369788504795
18,28,0.5,female,581.2531224539631
18,29,-0.5,female,762.1881258888899
18,30,0.5,female,252.2030583409636
18,31,-0.5,female,679.9332395265386
18,32,0.5,female,614.304030215332
18,33,-0.5,female,1056.6609356469605
18,34,0.5,female,577.9360340410669
18,35,-0.5,female,394.258630827823
18,36,0.5,female,758.0788521164326
18,37,-0.5,female,651.9085780178009
18,38,0.5,female,1025.4174302338033
18,39,-0.5,female,768.2305807308961
18,40,0.5,female,790.0132037123456
18,41,-0.5,female,826.1284442734155
18,42,0.5,female,971.1272605830394
18,43,-0.5,female,500.22454558465324
18,44,0.5,female,1132.9726790389502
18,45,-0.5,female,416.07664706165724
18,46,0.5,female,513.7109458420049
18,47,-0.5,female,1014.8670521827185
18,48,0.5,female,666.6011573558997
18,49,-0.5,female,896.8072598029382
18,50,0.5,female,866.9781894099735
19,1,-0.5,male,952.2554983937789
19,2,0.5,male,407.934053232501
19,3,-0.5,male,474.8716429615691
19,4,0.5,male,731.9604403290887
19,5,-0.5,male,782.1464431427646
19,6,0.5,male,1040.5457413264292
19,7,-0.5,male,786.1817722591314
19,8,0.5,male,578.9751046476865
19,9,-0.5,male,364.22257813824456
19,10,0.5,male,815.5437138306353
19,11,-0.5,male,678.0310641225641
19,12,0.5,male,679.1410647099419
19,13,-0.5,male,232.2156492943406
19,14,0.5,male,771.1133947687528
19,15,-0.5,male,727.7680390726731
19,16,0.5,male,860.54878951732735
19,17,-0.5,male,728.6897518455899
19,18,0.5,male,870.9610079458889
19,19,-0.5,male,612.3633077270549
19,20,0.5,male,1025.5979032982586
19,21,-0.5,male,846.9674540421074
19,22,0.5,male,792.5894841859861
19,23,-0.5,male,251.89247166928348
19,24,0.5,male,516.0901894759111
19,25,-0.5,male,639.8372749872926
19,26,0.5,male,782.53818838243
19,27,-0.5,male,933.1065309100284
19,28,0.5,male,602.7915445171116
19,29,-0.5,male,1015.8231604679028
19,30,0.5,male,620.6174513795856
19,31,-0.5,male,671.6801038853438
19,32,0.5,male,874.8454066413863
19,33,-0.5,male,554.4147002498424
19,34,0.5,male,792.6321565399389
19,35,-0.5,male,394.5211823363518
19,36,0.5,male,853.7727580041878
19,37,-0.5,male,414.07047562042845
19,38,0.5,male,901.6648972310114
19,39,-0.5,male,574.7151198639901
19,40,0.5,male,810.3030586719647
19,41,-0.5,male,870.232475351822
19,42,0.5,male,1208.6286805159275
19,43,-0.5,male,875.5209787130242
19,44,0.5,male,947.9173911907121
19,45,-0.5,male,1202.676617766714
19,46,0.5,male,656.258786436124
19,47,-0.5,male,1098.7354909443595
19,48,0.5,male,968.2817334123539
19,49,-0.5,male,750.1929333435152
19,50,0.5,male,918.2720064417482
20,1,-0.5,female,431.0158320301793
20,2,0.5,female,299.29091685257646
20,3,-0.5,female,669.038713124876
20,4,0.5,female,724.1047184071665
20,5,-0.5,female,616.304119899142
20,6,0.5,female,173.0775800226309
20,7,-0.5,female,410.29550511598427
20,8,0.5,female,528.3474708509101
20,9,-0.5,female,309.24905722753687
20,10,0.5,female,574.9428655187709
20,11,-0.5,female,517.7176877688466
20,12,0.5,female,863.2547555268483
20,13,-0.5,female,576.2833426264552
20,14,0.5,female,909.5786546615707
20,15,-0.5,female,615.5496801456482
20,16,0.5,female,682.550746216314
20,17,-0.5,female,50.456154959124945
20,18,0.5,female,905.4568401826452
20,19,-0.5,female,459.9535721473093
20,20,0.5,female,543.4168233097287
20,21,-0.5,female,259.56504539720754
20,22,0.5,female,424.5145438992679
20,23,-0.5,female,335.7434114371403
20,24,0.5,female,762.1410297532784
20,25,-0.5,female,476.70137493466433
20,26,0.5,female,389.3759974208405
20,27,-0.5,female,875.1281818776304
20,28,0.5,female,279.73049117389127
20,29,-0.5,female,962.287065923306
20,30,0.5,female,350.1603053433871
20,31,-0.5,female,341.50902576710575
20,32,0.5,female,717.4656297549321
20,33,-0.5,female,871.3168232491337
20,34,0.5,female,464.7770302968855
20,35,-0.5,female,523.4073240220772
20,36,0.5,female,817.1103578357498
20,37,-0.5,female,337.9312894478178
20,38,0.5,female,795.9871838806637
20,39,-0.5,female,320.53878036284044
20,40,0.5,female,630.8310616746692
20,41,-0.5,female,704.2525246074667
20,42,0.5,female,1100.4046676739847
20,43,-0.5,female,550.9450105345607
20,44,0.5,female,971.4674784595072
20,45,-0.5,female,485.5226455413731
20,46,0.5,female,517.1741658945259
20,47,-0.5,female,589.2518145890988
20,48,0.5,female,874.1181438457501
20,49,-0.5,female,791.9003905132819
20,50,0.5,female,496.7850081836446
21,1,-0.5,male,459.6485011631361
21,2,0.5,male,550.3096382273153
21,3,-0.5,male,357.15910643072135
21,4,0.5,male,631.9261024217047
21,5,-0.5,male,826.8482624790902
21,6,0.5,male,630.4087585621721
21,7,-0.5,male,890.3213861886488
21,8,0.5,male,733.7963251516413
21,9,-0.5,male,527.5035122175466
21,10,0.5,male,863.904682255137
21,11,-0.5,male,755.4867463753785
21,12,0.5,male,771.7112670878483
21,13,-0.5,male,648.0248098876277
21,14,0.5,male,725.9382833082738
21,15,-0.5,male,872.3205594000135
21,16,0.5,male,1064.177138257519
21,17,-0.5,male,486.1869756214858
21,18,0.5,male,759.4826837517115
21,19,-0.5,male,889.2716225641864
21,20,0.5,male,797.8509738211823
21,21,-0.5,male,497.08719587573614
21,22,0.5,male,787.4396861119266
21,23,-0.5,male,229.94000329826747
21,24,0.5,male,461.4865041510335
21,25,-0.5,male,517.1220206946881
21,26,0.5,male,576.9540192728065
21,27,-0.5,male,1012.466254675226
21,28,0.5,male,753.5383796850556
21,29,-0.5,male,857.37420062635
21,30,0.5,male,392.8317711390216
21,31,-0.5,male,615.118530715587
21,32,0.5,male,357.2106329643866
21,33,-0.5,male,702.7595799524274
21,34,0.5,male,759.0703909253428
21,35,-0.5,male,471.8084890303943
21,36,0.5,male,570.0796997118885
21,37,-0.5,male,1084.1828936642232
21,38,0.5,male,482.89797407113923
21,39,-0.5,male,470.2729675299326
21,40,0.5,male,678.0118789292321
21,41,-0.5,male,846.5767070907682
21,42,0.5,male,752.6100470390387
21,43,-0.5,male,482.8785888717445
21,44,0.5,male,827.249947080747
21,45,-0.5,male,293.08232263631726
21,46,0.5,male,300.2777634843102
21,47,-0.5,male,873.8033653003297
21,48,0.5,male,921.1316060122601
21,49,-0.5,male,265.0389559706277
21,50,0.5,male,1111.4974082773238
22,1,-0.5,female,965.83747593592
22,2,0.5,female,950.5216955648926
22,3,-0.5,female,720.3279578152512
22,4,0.5,female,889.4434888542501
22,5,-0.5,female,1089.4006597861871
22,6,0.5,female,858.8301230554681
22,7,-0.5,female,806.4855168435386
22,8,0.5,female,913.9181350308683
22,9,-0.5,female,518.2004145964322
22,10,0.5,female,796.1656452081143
22,11,-0.5,female,918.1218156912684
22,12,0.5,female,1124.3483927769105
22,13,-0.5,female,592.3164126811971
22,14,0.5,female,762.2915382732156
22,15,-0.5,female,456.38424347735724
22,16,0.5,female,986.3757602862886
22,17,-0.5,female,755.0913327233295
22,18,0.5,female,939.2830971493377
22,19,-0.5,female,1159.785726699301
22,20,0.5,female,894.4392933069379
22,21,-0.5,female,936.9597382755687
22,22,0.5,female,1082.2090000316743
22,23,-0.5,female,549.0501660563579
22,24,0.5,female,1324.8581896099922
22,25,-0.5,female,803.4603006855345
22,26,0.5,female,926.4888341044675
22,27,-0.5,female,1269.630982134638
22,28,0.5,female,873.9687117517476
22,29,-0.5,female,722.5605471696038
22,30,0.5,female,487.25946044487745
22,31,-0.5,female,680.2287352112871
22,32,0.5,female,819.3014910308178
22,33,-0.5,female,837.5490364168458
22,34,0.5,female,1158.2273524047403
22,35,-0.5,female,690.2867260320769
22,36,0.5,female,825.7833377074687
22,37,-0.5,female,707.9226678436779
22,38,0.5,female,764.1234823985178
22,39,-0.5,female,741.4146637551678
22,40,0.5,female,1116.1665198627647
22,41,-0.5,female,908.6657434143108
22,42,0.5,female,958.7827048681273
22,43,-0.5,female,846.1486189006287
22,44,0.5,female,894.6701087955769
22,45,-0.5,female,1141.5889439354985
22,46,0.5,female,796.8942231326271
22,47,-0.5,female,1169.5291718801614
22,48,0.5,female,1193.328766089364
22,49,-0.5,female,919.4490494744763
22,50,0.5,female,1091.2860246470966
23,1,-0.5,male,939.2913736406432
23,2,0.5,male,852.7915041704047
23,3,-0.5,male,635.5479807297892
23,4,0.5,male,949.1793953338486
23,5,-0.5,male,772.111131112257
23,6,0.5,male,983.9607796995566
23,7,-0.5,male,623.1425741193382
23,8,0.5,male,527.3251690094284
23,9,-0.5,male,553.973848948022
23,10,0.5,male,621.5600404841998
23,11,-0.5,male,602.2738536915822
23,12,0.5,male,647.8991994294988
23,13,-0.5,male,812.5687334038819
23,14,0.5,male,1110.4705926628483
23,15,-0.5,male,1065.4264672793865
23,16,0.5,male,510.246603204688
23,17,-0.5,male,436.1934496759758
23,18,0.5,male,932.9023712611018
23,19,-0.5,male,1089.6332148694587
23,20,0.5,male,758.5350111095267
23,21,-0.5,male,993.4072283731931
23,22,0.5,male,501.0092351005666
23,23,-0.5,male,879.8366372994452
23,24,0.5,male,1101.08143751626
23,25,-0.5,male,610.1438475067588
23,26,0.5,male,973.2351136452187
23,27,-0.5,male,879.3560476994962
23,28,0.5,male,705.4536118650424
23,29,-0.5,male,894.2833994665409
23,30,0.5,male,514.4400591270014
23,31,-0.5,male,717.5395405208078
23,32,0.5,male,745.0641188751175
23,33,-0.5,male,990.9190170058453
23,34,0.5,male,865.7854979379457
23,35,-0.5,male,656.63225964403955
23,36,0.5,male,898.2777498171188
23,37,-0.5,male,556.6943740066655
23,38,0.5,male,1055.9557263874103
23,39,-0.5,male,654.6842372133967
23,40,0.5,male,696.9341158409924
23,41,-0.5,male,1380.023382011599
23,42,0.5,male,892.2055439430866
23,43,-0.5,male,670.4420219851899
23,44,0.5,male,1333.5752989360692
23,45,-0.5,male,853.6338533809604
23,46,0.5,male,364.9996215369867
23,47,-0.5,male,826.5009532437754
23,48,0.5,male,1095.3845742390379
23,49,-0.5,male,901.3618634758288
23,50,0.5,male,868.3915166269842
24,1,-0.5,female,728.1310644412868
24,2,0.5,female,800.8297611246048
24,3,-0.5,female,897.550193729513
24,4,0.5,female,782.6624248519342
24,5,-0.5,female,1073.5283225158362
24,6,0.5,female,524.0714707304752
24,7,-0.5,female,630.0242967609327
24,8,0.5,female,1042.2214143417611
24,9,-0.5,female,572.8100633103288
24,10,0.5,female,1125.3949793174181
24,11,-0.5,female,696.9534041192048
24,12,0.5,female,1286.1166672928682
24,13,-0.5,female,1082.843389744844
24,14,0.5,female,1288.1757467349557
24,15,-0.5,female,1134.1148209899318
24,16,0.5,female,878.701617317608
24,17,-0.5,female,830.2649299826367
24,18,0.5,female,964.4139732617397
24,19,-0.5,female,1136.771777488938
24,20,0.5,female,886.0107648448584
24,21,-0.5,female,682.7674499101507
24,22,0.5,female,659.373631955476
24,23,-0.5,female,582.5273906610745
24,24,0.5,female,682.2541757121566
24,25,-0.5,female,699.7045194508734
24,26,0.5,female,819.3001111793238
24,27,-0.5,female,1320.9484259171052
24,28,0.5,female,747.9470071720162
24,29,-0.5,female,1212.758855278758
24,30,0.5,female,1165.8160614578126
24,31,-0.5,female,893.7896061761284
24,32,0.5,female,1029.5299923602097
24,33,-0.5,female,980.5210172823549
24,34,0.5,female,1234.0933981218336
24,35,-0.5,female,597.3549070995136
24,36,0.5,female,528.9772344466115
24,37,-0.5,female,786.7954194550832
24,38,0.5,female,1003.5569582463472
24,39,-0.5,female,1108.9213667560198
24,40,0.5,female,1242.707475569559
24,41,-0.5,female,1118.7939252379979
24,42,0.5,female,1181.8322667778107
24,43,-0.5,female,682.7621756567327
24,44,0.5,female,1131.244213393834
24,45,-0.5,female,999.1180720827487
24,46,0.5,female,471.97146017131723
24,47,-0.5,female,1327.1885712862963
24,48,0.5,female,1079.5336707120396
24,49,-0.5,female,763.3618342850866
24,50,0.5,female,893.0901475832268
25,1,-0.5,male,993.1570605746455
25,2,0.5,male,678.3651931010791
25,3,-0.5,male,668.1373684970883
25,4,0.5,male,927.0906567341747
25,5,-0.5,male,957.5001609600712
25,6,0.5,male,1220.130845674033
25,7,-0.5,male,792.7831990662997
25,8,0.5,male,922.1026220555586
25,9,-0.5,male,810.3763685586257
25,10,0.5,male,833.2637576390923
25,11,-0.5,male,753.0501528904005
25,12,0.5,male,867.6115630957809
25,13,-0.5,male,659.1994748537387
25,14,0.5,male,1070.2173532242414
25,15,-0.5,male,488.29751026304905
25,16,0.5,male,699.5909173513173
25,17,-0.5,male,515.3786841147723
25,18,0.5,male,708.8947002625314
25,19,-0.5,male,542.2570025703297
25,20,0.5,male,890.5001423852161
25,21,-0.5,male,790.6978813472753
25,22,0.5,male,983.6524436568177
25,23,-0.5,male,768.2224031592842
25,24,0.5,male,1067.3973023910335
25,25,-0.5,male,618.7509589674618
25,26,0.5,male,1088.7817268492352
25,27,-0.5,male,1368.2382350030682
25,28,0.5,male,736.0363446079358
25,29,-0.5,male,460.10857771062786
25,30,0.5,male,763.7582938545409
25,31,-0.5,male,990.544724679214
25,32,0.5,male,719.8541117161542
25,33,-0.5,male,899.2921108523465
25,34,0.5,male,1124.2652018221588
25,35,-0.5,male,940.8939842081124
25,36,0.5,male,688.2462099790612
25,37,-0.5,male,1076.4162403636906
25,38,0.5,male,409.5830236587319
25,39,-0.5,male,532.7023970131186
25,40,0.5,male,973.5040571770617
25,41,-0.5,male,1089.9252679333872
25,42,0.5,male,773.4193142510071
25,43,-0.5,male,856.4370925322074
25,44,0.5,male,1041.898712896363
25,45,-0.5,male,692.149090178766
25,46,0.5,male,1090.2495457647321
25,47,-0.5,male,1050.936247498928
25,48,0.5,male,979.9268912647995
25,49,-0.5,male,874.8653793942708
25,50,0.5,male,1042.7298149876428
26,1,-0.5,female,858.7779886983858
26,2,0.5,female,875.3777155969541
26,3,-0.5,female,823.3791743720435
26,4,0.5,female,919.9667712697875
26,5,-0.5,female,575.3478079999443
26,6,0.5,female,1003.5949243042628
26,7,-0.5,female,581.7533429174124
26,8,0.5,female,972.5883080421379
26,9,-0.5,female,899.99298951999765
26,10,0.5,female,687.2879640670697
26,11,-0.5,female,742.8458484126229
26,12,0.5,female,707.6823561953214
26,13,-0.5,female,669.8737688905254
26,14,0.5,female,826.1717221067717
26,15,-0.5,female,336.7955547400843
26,16,0.5,female,845.2659717025454
26,17,-0.5,female,634.0859938560882
26,18,0.5,female,1046.9894636808554
26,19,-0.5,female,962.3335759476668
26,20,0.5,female,590.7087258158738
26,21,-0.5,female,1008.1790837635909
26,22,0.5,female,810.9664323758517
26,23,-0.5,female,534.9579365397034
26,24,0.5,female,1422.719210238807
26,25,-0.5,female,812.4885262019154
26,26,0.5,female,806.8792801922236
26,27,-0.5,female,764.7075780421733
26,28,0.5,female,439.5042598390228
26,29,-0.5,female,981.0807410270825
26,30,0.5,female,576.8730427906877
26,31,-0.5,female,682.955842089683
26,32,0.5,female,993.3824309251329
26,33,-0.5,female,1158.4320691327077
26,34,0.5,female,706.0914788686033
26,35,-0.5,female,936.5246288166331
26,36,0.5,female,872.6950710479559
26,37,-0.5,female,350.8218003212267
26,38,0.5,female,1258.9597882888056
26,39,-0.5,female,802.4670249394576
26,40,0.5,female,1071.465947613539
26,41,-0.5,female,1101.472565735475
26,42,0.5,female,946.3618170862662
26,43,-0.5,female,866.1630482665598
26,44,0.5,female,1082.2838051553163
26,45,-0.5,female,509.72286738161694
26,46,0.5,female,517.5886825921991
26,47,-0.5,female,811.2208363827563
26,48,0.5,female,282.4669080662902
26,49,-0.5,female,824.8520011935432
26,50,0.5,female,867.026244666446
27,1,-0.5,male,840.761480665496
27,2,0.5,male,637.4495521289359
27,3,-0.5,male,487.0247162696603
27,4,0.5,male,823.7771251063238
27,5,-0.5,male,528.3878890996291
27,6,0.5,male,190.99698927034513
27,7,-0.5,male,589.8101947330462
27,8,0.5,male,843.1738474088436
27,9,-0.5,male,630.3158108132432
27,10,0.5,male,810.2494429588705
27,11,-0.5,male,1310.6123153332026
27,12,0.5,male,1123.399667125458
27,13,-0.5,male,544.8917412485981
27,14,0.5,male,941.5729834727322
27,15,-0.5,male,209.04072010076527
27,16,0.5,male,1215.5912040695716
27,17,-0.5,male,464.52798083175037
27,18,0.5,male,1150.9226792495333
27,19,-0.5,male,877.0174981452045
27,20,0.5,male,767.1786984413874
27,21,-0.5,male,361.9760354993138
27,22,0.5,male,944.620616617952
27,23,-0.5,male,346.51660500152695
27,24,0.5,male,988.0128034186721
27,25,-0.5,male,435.35558568118114
27,26,0.5,male,539.017294077904
27,27,-0.5,male,801.9201166768642
27,28,0.5,male,838.7537186784344
27,29,-0.5,male,749.8228405267557
27,30,0.5,male,717.0265620571076
27,31,-0.5,male,391.7348802694863
27,32,0.5,male,797.074988366022
27,33,-0.5,male,976.6628284633646
27,34,0.5,male,845.9426039310736
27,35,-0.5,male,836.5472545785327
27,36,0.5,male,153.1923361274204
27,37,-0.5,male,227.5035173247595
27,38,0.5,male,957.1721826172788
27,39,-0.5,male,333.0659811814853
27,40,0.5,male,970.914145673142
27,41,-0.5,male,670.5581377237972
27,42,0.5,male,1107.6557826779626
27,43,-0.5,male,890.7316290547178
27,44,0.5,male,1000.5120258896416
27,45,-0.5,male,551.2903262181558
27,46,0.5,male,320.7873090914025
27,47,-0.5,male,896.0579976592165
27,48,0.5,male,566.075648075973
27,49,-0.5,male,855.2645409484646
27,50,0.5,male,800.4440874350287
28,1,-0.5,female,637.3681111137446
28,2,0.5,female,479.52537939731997
28,3,-0.5,female,722.3351755736528
28,4,0.5,female,947.4735124944166
28,5,-0.5,female,729.7772975862565
28,6,0.5,female,545.9207838296977
28,7,-0.5,female,487.05581153007796
28,8,0.5,female,304.93889345365926
28,9,-0.5,female,375.22395489301863
28,10,0.5,female,766.9231966470115
28,11,-0.5,female,815.2976891683013
28,12,0.5,female,791.878006248197
28,13,-0.5,female,640.1677139753583
28,14,0.5,female,470.21439501638815
28,15,-0.5,female,565.9488445320586
28,16,0.5,female,394.1153641896991
28,17,-0.5,female,626.2975912659297
28,18,0.5,female,560.0333261844172
28,19,-0.5,female,971.2538768916585
28,20,0.5,female,634.1727438114843
28,21,-0.5,female,747.7660294787854
28,22,0.5,female,571.2133263760653
28,23,-0.5,female,226.5499413166736
28,24,0.5,female,911.3684986174717
28,25,-0.5,female,356.3801636076596
28,26,0.5,female,288.9874842976253
28,27,-0.5,female,778.2035941802885
28,28,0.5,female,479.01636818835505
28,29,-0.5,female,501.57077922136205
28,30,0.5,female,257.4378546863045
28,31,-0.5,female,201.91868335549663
28,32,0.5,female,925.4204866059026
28,33,-0.5,female,594.0223035787855
28,34,0.5,female,740.5508723135887
28,35,-0.5,female,763.0110838731746
28,36,0.5,female,720.5139460787474
28,37,-0.5,female,359.57576944387534
28,38,0.5,female,682.647510604341
28,39,-0.5,female,402.57771530565145
28,40,0.5,female,690.298816789699
28,41,-0.5,female,586.1093237134942
28,42,0.5,female,621.0158997772035
28,43,-0.5,female,737.8907754349996
28,44,0.5,female,989.4982090113579
28,45,-0.5,female,571.3391584805375
28,46,0.5,female,426.07976168693466
28,47,-0.5,female,544.2269895509897
28,48,0.5,female,336.6734730629085
28,49,-0.5,female,818.9981589749589
28,50,0.5,female,538.0185206585984
29,1,-0.5,male,551.9183634944013
29,2,0.5,male,1226.096331611145
29,3,-0.5,male,921.3591445883866
29,4,0.5,male,901.6685319678069
29,5,-0.5,male,993.7525814052503
29,6,0.5,male,999.7825822917295
29,7,-0.5,male,856.3001706661772
29,8,0.5,male,1374.4292201335566
29,9,-0.5,male,1122.1638077113107
29,10,0.5,male,549.5392525729715
29,11,-0.5,male,930.2350099408553
29,12,0.5,male,949.1726245167113
29,13,-0.5,male,613.3936946008005
29,14,0.5,male,783.269539763862
29,15,-0.5,male,670.5146285052712
29,16,0.5,male,828.1265323265441
29,17,-0.5,male,953.3351055991491
29,18,0.5,male,1025.8813365154522
29,19,-0.5,male,1369.0010929009516
29,20,0.5,male,1128.8053025045663
29,21,-0.5,male,744.3826041560853
29,22,0.5,male,964.9498353083741
29,23,-0.5,male,643.6032988583785
29,24,0.5,male,1109.4841805882086
29,25,-0.5,male,683.5427273349387
29,26,0.5,male,1103.4563839571156
29,27,-0.5,male,772.1927147288924
29,28,0.5,male,715.8887651299316
29,29,-0.5,male,848.9908678580018
29,30,0.5,male,738.1316284201945
29,31,-0.5,male,944.574016742273
29,32,0.5,male,671.2995688442194
29,33,-0.5,male,856.362822401351
29,34,0.5,male,1435.530033758327
29,35,-0.5,male,706.8889570759602
29,36,0.5,male,790.8443673224789
29,37,-0.5,male,519.9005371299718
29,38,0.5,male,983.1397477045725
29,39,-0.5,male,738.4664662194796
29,40,0.5,male,1182.172425027335
29,41,-0.5,male,1031.086705698234
29,42,0.5,male,1020.0039277608786
29,43,-0.5,male,925.3434972882601
29,44,0.5,male,961.29420516547
29,45,-0.5,male,668.248768087743
29,46,0.5,male,1144.3464745030028
29,47,-0.5,male,711.7397325205119
29,48,0.5,male,719.1343862104982
29,49,-0.5,male,928.2732426673585
29,50,0.5,male,1387.4205031957363
30,1,-0.5,female,390.12455288537876
30,2,0.5,female,482.9986758488351
30,3,-0.5,female,504.8548636069838
30,4,0.5,female,632.9886083079473
30,5,-0.5,female,449.0602710473421
30,6,0.5,female,679.6456527100152
30,7,-0.5,female,785.2230700350284
30,8,0.5,female,650.7598247847542
30,9,-0.5,female,317.35112198107856
30,10,0.5,female,986.6187832243342
30,11,-0.5,female,691.4573749890403
30,12,0.5,female,715.068468857535
30,13,-0.5,female,560.4127539498135
30,14,0.5,female,585.5345045518628
30,15,-0.5,female,776.2165784299498
30,16,0.5,female,411.81946316588665
30,17,-0.5,female,971.4497597267896
30,18,0.5,female,653.7441929366257
30,19,-0.5,female,858.0953975860448
30,20,0.5,female,801.4968239679063
30,21,-0.5,female,375.01899817373055
30,22,0.5,female,573.2814243117543
30,23,-0.5,female,312.0262384826443
30,24,0.5,female,910.1942307712449
30,25,-0.5,female,317.29971587413286
30,26,0.5,female,762.054777109144
30,27,-0.5,female,1022.7704850166232
30,28,0.5,female,798.0472419896242
30,29,-0.5,female,911.068092958117
30,30,0.5,female,350.95013294013336
30,31,-0.5,female,518.5899501052111
30,32,0.5,female,506.8866708781859
30,33,-0.5,female,868.2245294820677
30,34,0.5,female,1027.3130611658798
30,35,-0.5,female,314.2796903307706
30,36,0.5,female,929.9156795702429
30,37,-0.5,female,987.2414916212033
30,38,0.5,female,880.6326287467355
30,39,-0.5,female,566.463041254774
30,40,0.5,female,554.6301233785218
30,41,-0.5,female,692.2332308872715
30,42,0.5,female,708.1697446577805
30,43,-0.5,female,362.90205624287745
30,44,0.5,female,676.4072160672004
30,45,-0.5,female,559.7022967019627
30,46,0.5,female,531.9454900882757
30,47,-0.5,female,649.7506770320368
30,48,0.5,female,698.7295261647341
30,49,-0.5,female,582.3747271747399
30,50,0.5,female,882.8884313881575
31,1,-0.5,male,1412.4060904880153
31,2,0.5,male,978.6086592115537
31,3,-0.5,male,849.1482879747726
31,4,0.5,male,1207.6303111669613
31,5,-0.5,male,773.8672722525587
31,6,0.5,male,1249.4635594914653
